6001
0	-58.5781
0.1	-58.5781
0.2	-58.5781
0.3	-58.5781
0.4	-58.5781
0.5	-58.5781
0.6	-58.5781
0.7	-58.5781
0.8	-58.5781
0.9	-58.5781
1	-58.5781
1.1	-58.5781
1.2	-58.5781
1.3	-58.5781
1.4	-58.5781
1.5	-58.5781
1.6	-58.5781
1.7	-58.5781
1.8	-58.5781
1.9	-58.5781
2	-58.5781
2.1	-58.5781
2.2	-58.5781
2.3	-58.5781
2.4	-58.5781
2.5	-58.5781
2.6	-58.5781
2.7	-58.5781
2.8	-58.5781
2.9	-58.5781
3	-58.5781
3.1	-58.5781
3.2	-58.5781
3.3	-58.5781
3.4	-58.5781
3.5	-58.5781
3.6	-58.5781
3.7	-58.5781
3.8	-58.5781
3.9	-58.5781
4	-58.5781
4.1	-58.5781
4.2	-58.5781
4.3	-58.5781
4.4	-58.5781
4.5	-58.5781
4.6	-58.5781
4.7	-58.5781
4.8	-58.5781
4.9	-58.5781
5	-58.5781
5.1	-58.5781
5.2	-58.5781
5.3	-58.5781
5.4	-58.5781
5.5	-58.5781
5.6	-58.5781
5.7	-58.5781
5.8	-58.5781
5.9	-58.5781
6	-58.5781
6.1	-58.5781
6.2	-58.5781
6.3	-58.5781
6.4	-58.5781
6.5	-58.5781
6.6	-58.5781
6.7	-58.5781
6.8	-58.5781
6.9	-58.5781
7	-58.5781
7.1	-58.5781
7.2	-58.5781
7.3	-58.5781
7.4	-58.5781
7.5	-58.5781
7.6	-58.5781
7.7	-58.5781
7.8	-58.5781
7.9	-58.5781
8	-58.5781
8.1	-58.5781
8.2	-58.5781
8.3	-58.5781
8.4	-58.5781
8.5	-58.5781
8.6	-58.5781
8.7	-58.5781
8.8	-58.5781
8.9	-58.5781
9	-58.5781
9.1	-58.5781
9.2	-58.5781
9.3	-58.5781
9.4	-58.5781
9.5	-58.5781
9.6	-58.5781
9.7	-58.5781
9.8	-58.5781
9.9	-58.5781
10	-58.5781
10.1	-58.5781
10.2	-58.5781
10.3	-58.5781
10.4	-58.5781
10.5	-58.5781
10.6	-58.5781
10.7	-58.5781
10.8	-58.5781
10.9	-58.5781
11	-58.5781
11.1	-58.5781
11.2	-58.5781
11.3	-58.5781
11.4	-58.5781
11.5	-58.5781
11.6	-58.5781
11.7	-58.5781
11.8	-58.5781
11.9	-58.5781
12	-58.5781
12.1	-58.5781
12.2	-58.5781
12.3	-58.5781
12.4	-58.5781
12.5	-58.5781
12.6	-58.5781
12.7	-58.5781
12.8	-58.5781
12.9	-58.5781
13	-58.5781
13.1	-58.5781
