6001
0	-57.5179
0.1	-57.5179
0.2	-57.5179
0.3	-57.5179
0.4	-57.5179
0.5	-57.5179
0.6	-57.5179
0.7	-57.5179
0.8	-57.5179
0.9	-57.5179
1	-57.5179
1.1	-57.5179
1.2	-57.5179
1.3	-57.5179
1.4	-57.5179
1.5	-57.5179
1.6	-57.5179
1.7	-57.5179
1.8	-57.5179
1.9	-57.5179
2	-57.5179
2.1	-57.5179
2.2	-57.5179
2.3	-57.5179
2.4	-57.5179
2.5	-57.5179
2.6	-57.5179
2.7	-57.5179
2.8	-57.5179
2.9	-57.5179
3	-57.5179
3.1	-57.5179
3.2	-57.5179
3.3	-57.5179
3.4	-57.5179
3.5	-57.5179
3.6	-57.5179
3.7	-57.5179
3.8	-57.5179
3.9	-57.5179
4	-57.5179
4.1	-57.5179
4.2	-57.5179
4.3	-57.5179
4.4	-57.5179
4.5	-57.5179
4.6	-57.5179
4.7	-57.5179
4.8	-57.5179
4.9	-57.5179
5	-57.5179
5.1	-57.5179
5.2	-57.5179
5.3	-57.5179
5.4	-57.5179
5.5	-57.5179
5.6	-57.5179
5.7	-57.5179
5.8	-57.5179
5.9	-57.5179
6	-57.5179
6.1	-57.5179
6.2	-57.5179
6.3	-57.5179
6.4	-57.5179
6.5	-57.5179
6.6	-57.5179
6.7	-57.5179
6.8	-57.5179
6.9	-57.5179
7	-57.5179
7.1	-57.5179
7.2	-57.5179
7.3	-57.5179
7.4	-57.5179
7.5	-57.5179
7.6	-57.5179
7.7	-57.5179
7.8	-57.5179
7.9	-57.5179
8	-57.5179
8.1	-57.5179
8.2	-57.5179
8.3	-57.5179
8.4	-57.5179
8.5	-57.5179
8.6	-57.5179
8.7	-57.5179
8.8	-57.5179
8.9	-57.5179
9	-57.5179
9.1	-57.5179
9.2	-57.5179
9.3	-57.5179
9.4	-57.5179
9.5	-57.5179
9.6	-57.5179
9.7	-57.5179
9.8	-57.5179
9.9	-57.5179
10	-57.5179
10.1	-57.5179
10.2	-57.5179
10.3	-57.5179
10.4	-57.5179
10.5	-57.5179
10.6	-57.5179
10.7	-57.5179
10.8	-57.5179
10.9	-57.5179
11	-57.5179
11.1	-57.5179
11.2	-57.5179
11.3	-57.5179
11.4	-57.5179
11.5	-57.5179
11.6	-57.5179
11.7	-57.5179
11.8	-57.5179
11.9	-57.5179
12	-57.5179
12.1	-57.5179
12.2	-57.5179
12.3	-57.5179
12.4	-57.5179
12.5	-57.5179
12.6	-57.5179
12.7	-57.5179
12.8	-57.5179
12.9	-57.5179
13	-57.5179
13.1	-57.5179
13.2	-57.5179
13.3	-57.5179
13.4	-57.5179
13.5	-57.5179
13.6	-57.5179
13.7	-57.5179
13.8	-57.5179
