label:Vsoma
6001
0	-66.5681
0.1	-66.5681
0.2	-66.5681
0.3	-66.5681
0.4	-66.5681
0.5	-66.5681
0.6	-66.5681
0.7	-66.5681
0.8	-66.5681
0.9	-66.5681
1	-66.5681
1.1	-66.5681
1.2	-66.5681
1.3	-66.5681
1.4	-66.5681
1.5	-66.5681
1.6	-66.5681
1.7	-66.5681
1.8	-66.5681
1.9	-66.5681
2	-66.5681
2.1	-66.5681
2.2	-66.5681
2.3	-66.5681
2.4	-66.5681
2.5	-66.5681
2.6	-66.5681
2.7	-66.5681
2.8	-66.5681
2.9	-66.5681
3	-66.5681
3.1	-66.5681
3.2	-66.5681
3.3	-66.5681
3.4	-66.5681
3.5	-66.5681
3.6	-66.5681
3.7	-66.5681
3.8	-66.5681
3.9	-66.5681
4	-66.5681
4.1	-66.5681
4.2	-66.5681
4.3	-66.5681
4.4	-66.5681
4.5	-66.5681
4.6	-66.5681
4.7	-66.5681
4.8	-66.5681
4.9	-66.5681
5	-66.5681
5.1	-66.5681
5.2	-66.5681
5.3	-66.5681
5.4	-66.5681
5.5	-66.5681
5.6	-66.5681
5.7	-66.5681
5.8	-66.5681
5.9	-66.5681
6	-66.5681
6.1	-66.5681
6.2	-66.5681
6.3	-66.5681
6.4	-66.5681
6.5	-66.5681
6.6	-66.5681
6.7	-66.5681
6.8	-66.5681
6.9	-66.5681
7	-66.5681
7.1	-66.5681
7.2	-66.5681
7.3	-66.5681
7.4	-66.5681
7.5	-66.5681
7.6	-66.5681
7.7	-66.5681
7.8	-66.5681
7.9	-66.5681
8	-66.5681
8.1	-66.5681
8.2	-66.5681
8.3	-66.5681
8.4	-66.5681
8.5	-66.5681
8.6	-66.5681
8.7	-66.5681
8.8	-66.5681
8.9	-66.5681
9	-66.5681
9.1	-66.5681
9.2	-66.5681
9.3	-66.5681
9.4	-66.5681
9.5	-66.5681
9.6	-66.5681
9.7	-66.5681
9.8	-66.5681
9.9	-66.5681
10	-66.5681
10.1	-66.5681
10.2	-66.5681
10.3	-66.5681
10.4	-66.5681
10.5	-66.5681
10.6	-66.5681
