label:Vsoma
6001
0	-71.9998
0.1	-71.9998
0.2	-71.9998
0.3	-71.9998
0.4	-71.9998
0.5	-71.9998
0.6	-71.9998
0.7	-71.9998
0.8	-71.9998
0.9	-71.9998
1	-71.9998
1.1	-71.9998
1.2	-71.9998
1.3	-71.9998
1.4	-71.9998
1.5	-71.9998
1.6	-71.9998
1.7	-71.9998
1.8	-71.9998
1.9	-71.9998
2	-71.9998
2.1	-71.9998
2.2	-71.9998
2.3	-71.9998
2.4	-71.9999
2.5	-71.9999
2.6	-71.9999
2.7	-71.9999
2.8	-71.9999
2.9	-71.9999
3	-71.9999
3.1	-71.9999
3.2	-71.9999
3.3	-71.9999
3.4	-71.9999
3.5	-71.9999
3.6	-71.9999
3.7	-71.9999
3.8	-71.9999
3.9	-71.9999
4	-71.9999
4.1	-71.9999
4.2	-71.9999
4.3	-71.9999
4.4	-71.9999
4.5	-71.9999
4.6	-71.9999
4.7	-71.9999
4.8	-71.9999
4.9	-71.9999
5	-71.9999
5.1	-71.9999
5.2	-71.9999
5.3	-71.9999
5.4	-71.9999
5.5	-71.9999
5.6	-71.9999
5.7	-71.9999
5.8	-71.9999
5.9	-71.9999
6	-71.9999
6.1	-71.9999
6.2	-71.9999
6.3	-71.9999
6.4	-71.9999
6.5	-71.9999
6.6	-71.9999
6.7	-71.9999
6.8	-71.9999
6.9	-71.9999
7	-71.9999
7.1	-71.9999
7.2	-71.9999
7.3	-71.9999
7.4	-71.9999
7.5	-71.9999
7.6	-71.9999
7.7	-71.9999
7.8	-71.9999
7.9	-71.9999
8	-71.9999
8.1	-71.9999
8.2	-71.9999
8.3	-71.9999
8.4	-71.9999
8.5	-71.9999
8.6	-71.9999
8.7	-71.9999
8.8	-71.9999
8.9	-71.9999
9	-71.9999
9.1	-71.9999
9.2	-71.9999
9.3	-71.9999
9.4	-71.9999
9.5	-71.9999
9.6	-71.9999
9.7	-71.9999
9.8	-71.9999
9.9	-71.9999
10	-71.9999
10.1	-71.9999
10.2	-71.9999
10.3	-71.9999
10.4	-71.9999
10.5	-71.9999
10.6	-71.9999
10.7	-71.9999
10.8	-71.9999
10.9	-71.9999
11	-71.9999
11.1	-71.9999
11.2	-71.9999
11.3	-71.9999
11.4	-71.9999
11.5	-71.9999
11.6	-71.9999
11.7	-71.9999
11.8	-71.9999
11.9	-71.9999
12	-71.9999
12.1	-71.9999
12.2	-71.9999
12.3	-71.9999
12.4	-71.9999
12.5	-71.9999
12.6	-71.9999
12.7	-71.9999
12.8	-71.9999
12.9	-71.9999
13	-71.9999
13.1	-71.9999
13.2	-71.9999
13.3	-71.9999
13.4	-71.9999
13.5	-71.9999
13.6	-71.9999
13.7	-71.9999
13.8	-71.9999
13.9	-71.9999
14	-71.9999
14.1	-71.9999
14.2	-71.9999
14.3	-71.9999
14.4	-71.9999
14.5	-71.9999
14.6	-71.9999
14.7	-71.9999
14.8	-71.9999
14.9	-71.9999
15	-71.9999
15.1	-71.9999
15.2	-71.9999
15.3	-71.9999
15.4	-71.9999
15.5	-71.9999
15.6	-71.9999
15.7	-71.9999
15.8	-71.9999
15.9	-71.9999
16	-71.9999
16.1	-71.9999
16.2	-71.9999
16.3	-71.9999
16.4	-71.9999
16.5	-71.9999
16.6	-71.9999
16.7	-71.9999
16.8	-71.9999
16.9	-71.9999
17	-71.9999
17.1	-71.9999
17.2	-71.9999
17.3	-71.9999
17.4	-71.9999
17.5	-71.9999
17.6	-71.9999
17.7	-71.9999
17.8	-71.9999
17.9	-71.9999
18	-71.9999
18.1	-71.9999
18.2	-71.9999
18.3	-71.9999
18.4	-71.9999
18.5	-71.9999
18.6	-71.9999
18.7	-71.9999
18.8	-71.9999
18.9	-71.9999
19	-71.9999
19.1	-71.9999
19.2	-71.9999
19.3	-71.9999
19.4	-71.9999
19.5	-71.9999
19.6	-71.9999
19.7	-71.9999
19.8	-71.9999
19.9	-71.9999
20	-71.9999
20.1	-71.9999
20.2	-71.9999
20.3	-71.9999
20.4	-71.9999
20.5	-71.9999
20.6	-71.9999
20.7	-71.9999
20.8	-71.9999
20.9	-71.9999
21	-71.9999
21.1	-71.9999
21.2	-71.9999
21.3	-71.9999
21.4	-71.9999
21.5	-71.9999
21.6	-71.9999
21.7	-71.9999
21.8	-71.9999
21.9	-71.9999
22	-71.9999
22.1	-71.9999
22.2	-71.9999
22.3	-71.9999
22.4	-71.9999
22.5	-71.9999
22.6	-71.9999
22.7	-71.9999
22.8	-71.9999
22.9	-71.9999
23	-71.9999
23.1	-71.9999
23.2	-71.9999
23.3	-71.9999
23.4	-71.9999
23.5	-71.9999
23.6	-71.9999
23.7	-71.9999
23.8	-71.9999
23.9	-71.9999
24	-71.9999
24.1	-71.9999
24.2	-71.9999
24.3	-71.9999
24.4	-71.9999
24.5	-71.9999
24.6	-71.9999
24.7	-71.9999
24.8	-71.9999
24.9	-71.9999
25	-71.9999
25.1	-71.9999
25.2	-71.9999
25.3	-71.9999
25.4	-71.9999
25.5	-71.9999
25.6	-71.9999
25.7	-71.9999
25.8	-71.9999
25.9	-71.9999
26	-71.9999
26.1	-71.9999
26.2	-71.9999
26.3	-71.9999
26.4	-71.9999
26.5	-71.9999
26.6	-71.9999
26.7	-71.9999
26.8	-71.9999
26.9	-71.9999
27	-71.9999
27.1	-71.9999
27.2	-71.9999
27.3	-71.9999
27.4	-71.9999
27.5	-71.9999
27.6	-71.9999
27.7	-71.9999
27.8	-71.9999
27.9	-71.9999
28	-71.9999
28.1	-71.9999
28.2	-71.9999
28.3	-71.9999
28.4	-71.9999
28.5	-71.9999
28.6	-71.9999
28.7	-71.9999
28.8	-71.9999
28.9	-71.9999
