label:Vdendrite
6001
0	-68.999
0.1	-68.999
0.2	-68.999
0.3	-68.999
0.4	-68.999
0.5	-68.999
0.6	-68.999
0.7	-68.999
0.8	-68.999
0.9	-68.999
1	-68.999
1.1	-68.999
1.2	-68.999
1.3	-68.999
1.4	-68.999
1.5	-68.999
1.6	-68.999
1.7	-68.999
1.8	-68.999
1.9	-68.999
2	-68.999
2.1	-68.999
2.2	-68.999
2.3	-68.999
2.4	-68.999
2.5	-68.999
2.6	-68.999
2.7	-68.999
2.8	-68.999
2.9	-68.999
3	-68.999
3.1	-68.999
3.2	-68.999
3.3	-68.999
3.4	-68.999
3.5	-68.999
3.6	-68.999
3.7	-68.999
3.8	-68.999
3.9	-68.999
4	-68.999
4.1	-68.9991
4.2	-68.9991
4.3	-68.9991
4.4	-68.9991
4.5	-68.9991
4.6	-68.9991
4.7	-68.9991
4.8	-68.9991
4.9	-68.9991
5	-68.9991
5.1	-68.9991
5.2	-68.9991
5.3	-68.9991
5.4	-68.9991
5.5	-68.9991
5.6	-68.9991
5.7	-68.9991
5.8	-68.9991
5.9	-68.9991
6	-68.9991
6.1	-68.9991
6.2	-68.9991
6.3	-68.9991
6.4	-68.9991
6.5	-68.9991
6.6	-68.9991
6.7	-68.9991
6.8	-68.9991
6.9	-68.9991
7	-68.9991
7.1	-68.9991
7.2	-68.9991
7.3	-68.9991
7.4	-68.9991
7.5	-68.9991
7.6	-68.9991
7.7	-68.9991
7.8	-68.9991
7.9	-68.9991
8	-68.9991
8.1	-68.9991
8.2	-68.9991
8.3	-68.9991
8.4	-68.9991
8.5	-68.9991
8.6	-68.9991
8.7	-68.9992
8.8	-68.9992
8.9	-68.9992
9	-68.9992
9.1	-68.9992
9.2	-68.9992
9.3	-68.9992
9.4	-68.9992
9.5	-68.9992
9.6	-68.9992
9.7	-68.9992
9.8	-68.9992
9.9	-68.9992
10	-68.9992
10.1	-68.9992
10.2	-68.9992
10.3	-68.9992
10.4	-68.9992
10.5	-68.9992
10.6	-68.9992
10.7	-68.9992
10.8	-68.9992
10.9	-68.9992
11	-68.9992
11.1	-68.9992
11.2	-68.9992
11.3	-68.9992
11.4	-68.9992
11.5	-68.9992
11.6	-68.9992
11.7	-68.9992
11.8	-68.9992
11.9	-68.9992
12	-68.9992
12.1	-68.9992
12.2	-68.9992
12.3	-68.9992
12.4	-68.9992
12.5	-68.9992
12.6	-68.9992
12.7	-68.9992
12.8	-68.9992
12.9	-68.9992
13	-68.9992
13.1	-68.9992
13.2	-68.9992
13.3	-68.9992
13.4	-68.9992
13.5	-68.9992
13.6	-68.9992
13.7	-68.9992
13.8	-68.9992
13.9	-68.9993
14	-68.9993
14.1	-68.9993
14.2	-68.9993
14.3	-68.9993
14.4	-68.9993
14.5	-68.9993
14.6	-68.9993
14.7	-68.9993
14.8	-68.9993
14.9	-68.9993
15	-68.9993
15.1	-68.9993
15.2	-68.9993
15.3	-68.9993
15.4	-68.9993
15.5	-68.9993
15.6	-68.9993
15.7	-68.9993
15.8	-68.9993
15.9	-68.9993
16	-68.9993
16.1	-68.9993
16.2	-68.9993
16.3	-68.9993
16.4	-68.9993
16.5	-68.9993
16.6	-68.9993
16.7	-68.9993
16.8	-68.9993
16.9	-68.9993
17	-68.9993
17.1	-68.9993
17.2	-68.9993
17.3	-68.9993
17.4	-68.9993
17.5	-68.9993
17.6	-68.9993
17.7	-68.9993
17.8	-68.9993
17.9	-68.9993
18	-68.9993
18.1	-68.9993
18.2	-68.9993
18.3	-68.9993
18.4	-68.9993
18.5	-68.9993
18.6	-68.9993
18.7	-68.9993
18.8	-68.9993
18.9	-68.9993
19	-68.9993
19.1	-68.9993
19.2	-68.9993
19.3	-68.9993
19.4	-68.9993
19.5	-68.9993
19.6	-68.9993
19.7	-68.9993
19.8	-68.9994
19.9	-68.9994
20	-68.9994
20.1	-68.9994
20.2	-68.9994
20.3	-68.9994
20.4	-68.9994
20.5	-68.9994
20.6	-68.9994
20.7	-68.9994
20.8	-68.9994
20.9	-68.9994
21	-68.9994
21.1	-68.9994
21.2	-68.9994
21.3	-68.9994
21.4	-68.9994
21.5	-68.9994
21.6	-68.9994
21.7	-68.9994
21.8	-68.9994
21.9	-68.9994
22	-68.9994
22.1	-68.9994
22.2	-68.9994
22.3	-68.9994
22.4	-68.9994
22.5	-68.9994
22.6	-68.9994
22.7	-68.9994
22.8	-68.9994
22.9	-68.9994
23	-68.9994
23.1	-68.9994
23.2	-68.9994
23.3	-68.9994
23.4	-68.9994
23.5	-68.9994
23.6	-68.9994
23.7	-68.9994
23.8	-68.9994
23.9	-68.9994
24	-68.9994
24.1	-68.9994
24.2	-68.9994
24.3	-68.9994
24.4	-68.9994
24.5	-68.9994
24.6	-68.9994
24.7	-68.9994
24.8	-68.9994
24.9	-68.9994
25	-68.9994
25.1	-68.9994
25.2	-68.9994
25.3	-68.9994
25.4	-68.9994
25.5	-68.9994
25.6	-68.9994
25.7	-68.9994
25.8	-68.9994
25.9	-68.9994
26	-68.9994
26.1	-68.9994
26.2	-68.9994
