label:Vsoma
6001
0	-68.9989
0.1	-68.9989
0.2	-68.9989
0.3	-68.9989
0.4	-68.9989
0.5	-68.9989
0.6	-68.9989
0.7	-68.9989
0.8	-68.9989
0.9	-68.9989
1	-68.9989
1.1	-68.9989
1.2	-68.9989
1.3	-68.9989
1.4	-68.9989
1.5	-68.9989
1.6	-68.9989
1.7	-68.9989
1.8	-68.9989
1.9	-68.9989
2	-68.9989
2.1	-68.9989
2.2	-68.9989
2.3	-68.999
2.4	-68.999
2.5	-68.999
2.6	-68.999
2.7	-68.999
2.8	-68.999
2.9	-68.999
3	-68.999
3.1	-68.999
3.2	-68.999
3.3	-68.999
3.4	-68.999
3.5	-68.999
3.6	-68.999
3.7	-68.999
3.8	-68.999
3.9	-68.999
4	-68.999
4.1	-68.999
4.2	-68.999
4.3	-68.999
4.4	-68.999
4.5	-68.999
4.6	-68.999
4.7	-68.999
4.8	-68.999
4.9	-68.999
5	-68.999
5.1	-68.999
5.2	-68.999
5.3	-68.999
5.4	-68.999
5.5	-68.999
5.6	-68.999
5.7	-68.999
5.8	-68.999
5.9	-68.999
6	-68.999
6.1	-68.999
6.2	-68.999
6.3	-68.999
6.4	-68.999
6.5	-68.9991
6.6	-68.9991
6.7	-68.9991
6.8	-68.9991
6.9	-68.9991
7	-68.9991
7.1	-68.9991
7.2	-68.9991
7.3	-68.9991
7.4	-68.9991
7.5	-68.9991
7.6	-68.9991
7.7	-68.9991
7.8	-68.9991
7.9	-68.9991
8	-68.9991
8.1	-68.9991
8.2	-68.9991
8.3	-68.9991
8.4	-68.9991
8.5	-68.9991
8.6	-68.9991
8.7	-68.9991
8.8	-68.9991
8.9	-68.9991
9	-68.9991
9.1	-68.9991
9.2	-68.9991
9.3	-68.9991
9.4	-68.9991
9.5	-68.9991
9.6	-68.9991
9.7	-68.9991
9.8	-68.9991
9.9	-68.9991
10	-68.9991
10.1	-68.9991
10.2	-68.9991
10.3	-68.9991
10.4	-68.9991
10.5	-68.9991
10.6	-68.9991
10.7	-68.9991
10.8	-68.9991
10.9	-68.9991
11	-68.9991
